DSC,adjacentSourcePeerName,adjacentSourceRealmName,appId,condition,consequence,description,destHost,destRealm,dscRuleGroup,id,priority,ruleType,srcHost,srcRealm
DAL,*,*,16777251,1,"DEST_REALM:=""diameter.dtag.grx"";ALTERNATE_REALM:=""failover""",Decide Route from * to T-Mobile Poland ssid 6900,*,epc.mnc002.mcc260.3gppnetwork.org,NA PoP,5259,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""diameter.dtag.grx"";ALTERNATE_REALM:=""failover""",Decide Route from * to T-Mobile Hungary ssid 6893,*,epc.mnc030.mcc216.3gppnetwork.org,NA PoP,4105,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""diameter.dtag.grx"";ALTERNATE_REALM:=""failover""",Decide Route from * to T-Mobile Germany ssid 6900,*,epc.mnc040.mcc901.3gppnetwork.org,NA PoP,5261,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""diameter.dtag.grx"";ALTERNATE_REALM:=""failover""",Decide Route from * to Mobitel Slovenia ssid 6807,*,epc.mnc041.mcc293.3gppnetwork.org,NA PoP,4101,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""diameter.dtag.grx"";ALTERNATE_REALM:=""failover""",Decide Route from * to T-Mobile Montenegro  ssid 6900,*,epc.mnc002.mcc297.3gppnetwork.org,NA PoP,5262,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""diameter.dtag.grx"";ALTERNATE_REALM:=""failover""",Decide Route from * to T-Mobile Austria ssid 6954,*,epc.mnc003.mcc232.3gppnetwork.org,NA PoP,4029,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""diameter.dtag.grx"";ALTERNATE_REALM:=""failover""",Decide Route from * to Avea ssid 7086,*,epc.mnc003.mcc286.3gppnetwork.org,NA PoP,4131,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""diameter.dtag.grx"";ALTERNATE_REALM:=""failover""",Decide Route from * to T-Mobile Austria ssid 6954,*,epc.mnc007.mcc232.3gppnetwork.org,NA PoP,4028,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""diameter.dtag.grx"";ALTERNATE_REALM:=""failover""",Decide Route from * to EPT Luxembourg ssid 6900,*,epc.mnc001.mcc270.3gppnetwork.org,NA PoP,5264,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""diameter.dtag.grx"";ALTERNATE_REALM:=""failover""",Decide Route from * to T-Mobile Netherlands ssid 7026,*,epc.mnc020.mcc204.3gppnetwork.org,NA PoP,4046,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""diameter.dtag.grx"";ALTERNATE_REALM:=""failover""",Decide Route from * to T-Mobile Netherlands ssid 7026,*,epc.mnc016.mcc204.3gppnetwork.org,NA PoP,4047,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""mtt.grx"";ALTERNATE_REALM:=""failover""",Decide Route from * to MTS Russia ssid 6125,*,epc.mnc001.mcc250.3gppnetwork.org,NA PoP,4916,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""mtt.grx"";ALTERNATE_REALM:=""failover""",Decide Route from * to LLC KTKTELEKOM ssid 7427,*,epc.mnc060.mcc250.3gppnetwork.org,NA PoP,4913,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""mtt.grx"";ALTERNATE_REALM:=""failover""",Decide Route from * to K-Telecom ssid 6975,*,epc.mnc005.mcc283.3gppnetwork.org,NA PoP,4908,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""ams-a-frt-a"";ALTERNATE_REALM:=""failover""",Decide Route from * to Telecom Liechtenstein ssid 7267,*,epc.mnc005.mcc295.3gppnetwork.org,NA PoP,5268,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,"(IsExist(#AVP296)&&InList(ToLower(AVP296),""LIST_6585_CHINA_MOBILE""))",RET:=0,"China Mobile 6585: %request filter% if orig realm in RP LISTCACHE,let pass",*,epc.mnc000.mcc460.3gppnetwork.org,NA PoP,5269,10,REQUEST_FILTER,*,*
DAL,*,*,16777251,"(IsExist(#AVP283)&&InList(ToLower(AVP283),""LIST_6585_CHINA_MOBILE""))",RET:=0,"China Mobile 6585: %request filter% if dest realm in RP LISTCACHE,let pass",*,*,NA PoP,5270,10,REQUEST_FILTER,*,epc.mnc000.mcc460.3gppnetwork.org
DAL,*,*,16777251,"(IsExist(#AVP296)&&InList(ToLower(AVP296),""LIST_6585_CHINA_MOBILE""))",RET:=0,"China Mobile 6585: %request filter% if orig realm in RP LISTCACHE,let pass",*,epc.mnc002.mcc460.3gppnetwork.org,NA PoP,5271,10,REQUEST_FILTER,*,*
DAL,*,*,16777251,"(IsExist(#AVP283)&&InList(ToLower(AVP283),""LIST_6585_CHINA_MOBILE""))",RET:=0,"China Mobile 6585: %request filter% if dest realm in RP LISTCACHE,let pass",*,*,NA PoP,5272,10,REQUEST_FILTER,*,epc.mnc002.mcc460.3gppnetwork.org
DAL,*,*,16777251,"(IsExist(#AVP296)&&InList(ToLower(AVP296),""LIST_6585_CHINA_MOBILE""))",RET:=0,"China Mobile 6585: %request filter% if orig realm in RP LISTCACHE,let pass",*,epc.mnc007.mcc460.3gppnetwork.org,NA PoP,5273,10,REQUEST_FILTER,*,*
DAL,*,*,16777251,"(IsExist(#AVP283)&&InList(ToLower(AVP283),""LIST_6585_CHINA_MOBILE""))",RET:=0,"China Mobile 6585: %request filter% if dest realm in RP LISTCACHE,let pass",*,*,NA PoP,5274,10,REQUEST_FILTER,*,epc.mnc007.mcc460.3gppnetwork.org
DAL,*,*,16777251,1,"DEST_REALM:=""dra.bics.3gppnetwork.org"";ALTERNATE_REALM:=""failover""",Decide Route from Globe to STC ssid 6803,*,epc.mnc001.mcc420.3gppnetwork.org,NA PoP,5282,9,DECIDE_ROUTE,*,epc.mnc002.mcc515.3gppnetwork.org
DAL,*,*,16777251,1,"DEST_REALM:=""dra.bics.3gppnetwork.org"";ALTERNATE_REALM:=""failover""",Decide Route from SmarTone Mobile to STC ssid 6803,*,epc.mnc001.mcc420.3gppnetwork.org,NA PoP,5283,9,DECIDE_ROUTE,*,epc.mnc006.mcc454.3gppnetwork.org
DAL,*,*,16777251,1,"DEST_REALM:=""dra.bics.3gppnetwork.org"";ALTERNATE_REALM:=""failover""",Decide Route from Telus Mobility to STC ssid 6803,*,epc.mnc001.mcc420.3gppnetwork.org,NA PoP,5284,9,DECIDE_ROUTE,*,epc.mnc220.mcc302.3gppnetwork.org
DAL,*,*,16777251,1,"DEST_REALM:=""dra.bics.3gppnetwork.org"";ALTERNATE_REALM:=""failover""",Decide Route from Bell Mobility to STC ssid 6803,*,epc.mnc001.mcc420.3gppnetwork.org,NA PoP,5285,9,DECIDE_ROUTE,*,epc.mnc610.mcc302.3gppnetwork.org
DAL,*,*,16777251,1,"DEST_REALM:=""dra.bics.3gppnetwork.org"";ALTERNATE_REALM:=""failover""",Decide Route from ATT-JASPER-310170 to STC ssid 6803,*,epc.mnc001.mcc420.3gppnetwork.org,NA PoP,5286,9,DECIDE_ROUTE,*,epc.mnc170.mcc310.3gppnetwork.org
DAL,*,*,16777251,1,"DEST_REALM:=""dra.bics.3gppnetwork.org"";ALTERNATE_REALM:=""failover""",Decide Route from ATT Mobility to STC ssid 6803,*,epc.mnc001.mcc420.3gppnetwork.org,NA PoP,5287,9,DECIDE_ROUTE,*,epc.mnc410.mcc310.3gppnetwork.org
DAL,*,*,16777251,1,"DEST_REALM:=""dra.bics.3gppnetwork.org"";ALTERNATE_REALM:=""failover""",Decide Route from T-Mobile USA Inc to STC ssid 6803,*,epc.mnc001.mcc420.3gppnetwork.org,NA PoP,5288,9,DECIDE_ROUTE,*,epc.mnc260.mcc310.3gppnetwork.org
DAL,*,*,16777251,1,"DEST_REALM:=""hkg-a-sng-a"";ALTERNATE_REALM:=""failover""",Decide Route from * to STC ssid 6900,*,epc.mnc001.mcc420.3gppnetwork.org,NA PoP,4834,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,"(GetCmdCode()==316||GetCmdCode()==318||GetCmdCode()==323||GetCmdCode()==321)&&Contains(AVP283,""epc.mnc005.mcc724.3gppnetwork.org"")&&IsExist(#AVP1)&&(IsPrefixInList(AVP1,""PREFIXLIST_CLARO_BRAZIL_TMO_GERMANY_PREFIX""))","AVP283:=Replace(AVP283,""epc.mnc005.mcc724.3gppnetwork.org"",""epc.mnc001.mcc262.3gppnetwork.org"")",Claro Brazil 6639: %Mediation% Claro Brazil/TMO Germany replace destination realm of Claro Brail to TMO DE if IMSI in TMO DE prefix list,*,epc.mnc005.mcc724.3gppnetwork.org,NA PoP,5276,10,PRE_REQUEST_FILTER_TRANSLATE,*,*
DAL,*,*,16777251,"(IsExist(#AVP1))&&(IsPrefixInList(AVP1,""PREFIXLIST_CLARO_BRAZIL_TMO_GERMANY_PREFIX""))",RET:=0,Claro Brazil 6639: %Mediation% Claro Brazil/TMO Germany allow off-net traffic sending from Claro to pass to TMO DE if IMSI within TMO DE prefix list,*,epc.mnc001.mcc262.3gppnetwork.org,NA PoP,5278,9,REQUEST_FILTER,*,*
DAL,*,*,16777251,"(GetCmdCode()==317||GetCmdCode()==319||GetCmdCode()==322||GetCmdCode()==320)&&IsExist(#AVP1)&&(IsPrefixInList(AVP1,""PREFIXLIST_CLARO_BRAZIL_TMO_GERMANY_PREFIX""))",RET:=0,"Claro Brazil 6639: %Request Filter% Let pass TMO Germany HSS to Claro Brazil MME - CLR, IDR,DSR, RSR",*,epc.mnc005.mcc724.3gppnetwork.org,NA PoP,5279,9,REQUEST_FILTER,*,epc.mnc005.mcc724.3gppnetwork.org
DAL,*,*,16777251,"(GetCmdCode()==317||GetCmdCode()==319||GetCmdCode()==322||GetCmdCode()==320)&&IsExist(#AVP1)&&(IsPrefixInList(AVP1,""PREFIXLIST_CLARO_BRAZIL_TMO_GERMANY_PREFIX""))",RET:=0,"Claro Brazil 6639: %request filter% all HSS message with original realm of claro Brazil and within TMO DE prefix list, let pass",*,*,NA PoP,5281,9,REQUEST_FILTER,*,epc.mnc005.mcc724.3gppnetwork.org
DAL,*,*,16777251,1,"DEST_REALM:=""dra.bics.3gppnetwork.org"";ALTERNATE_REALM:=""failover""",Decide Route from * to MTN Cameroon ssid 7490,*,epc.mnc001.mcc624.3gppnetwork.org,NA PoP,5323,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,"(IsExist(#AVP296)&&InList(ToLower(AVP296),""LIST_7298_BTC_BULGARIA""))",RET:=0,"BTC Bulgaria 7298: %request filter% if orig realm in RP LISTCACHE,let pass",*,epc.mnc003.mcc284.3gppnetwork.org,NA PoP,5324,10,REQUEST_FILTER,*,*
DAL,*,*,16777251,"(IsExist(#AVP283)&&InList(ToLower(AVP283),""LIST_7298_BTC_BULGARIA""))",RET:=0,"BTC Bulgaria 7298: %request filter% if dest realm in RP LISTCACHE,let pass",*,*,NA PoP,5325,10,REQUEST_FILTER,*,epc.mnc003.mcc284.3gppnetwork.org
DAL,*,*,16777251,"(IsExist(#AVP296)&&InList(ToLower(AVP296),""LIST_6816_CELLCOM_ISRAEL_LTD""))",RET:=0,"Cellcom Israel Ltd 6816: %request filter% if orig realm in RP LISTCACHE,let pass",*,epc.mnc002.mcc425.3gppnetwork.org,NA PoP,5326,10,REQUEST_FILTER,*,*
DAL,*,*,16777251,"(IsExist(#AVP283)&&InList(ToLower(AVP283),""LIST_6816_CELLCOM_ISRAEL_LTD""))",RET:=0,"Cellcom Israel Ltd 6816: %request filter% if dest realm in RP LISTCACHE,let pass",*,*,NA PoP,5327,10,REQUEST_FILTER,*,epc.mnc002.mcc425.3gppnetwork.org
DAL,*,*,16777251,"(IsExist(#AVP296)&&InList(ToLower(AVP296),""LIST_7045_DIGI""))",RET:=0,"DiGi 7045: %request filter% if orig realm in RP LISTCACHE,let pass",*,epc.mnc016.mcc502.3gppnetwork.org,NA PoP,5329,10,REQUEST_FILTER,*,*
DAL,*,*,16777251,"(IsExist(#AVP283)&&InList(ToLower(AVP283),""LIST_7045_DIGI""))",RET:=0,"DiGi 7045: %request filter% if dest realm in RP LISTCACHE,let pass",*,*,NA PoP,5330,10,REQUEST_FILTER,*,epc.mnc016.mcc502.3gppnetwork.org
DAL,*,*,16777251,"(IsExist(#AVP296)&&InList(ToLower(AVP296),""LIST_6867_DTAC_TRINET""))",RET:=0,"dtac TriNet 6867: %request filter% if orig realm in RP LISTCACHE,let pass",*,epc.mnc005.mcc520.3gppnetwork.org,NA PoP,5332,10,REQUEST_FILTER,*,*
DAL,*,*,16777251,"(IsExist(#AVP283)&&InList(ToLower(AVP283),""LIST_6867_DTAC_TRINET""))",RET:=0,"dtac TriNet 6867: %request filter% if dest realm in RP LISTCACHE,let pass",*,*,NA PoP,5333,10,REQUEST_FILTER,*,epc.mnc005.mcc520.3gppnetwork.org
DAL,*,*,16777251,"(IsExist(#AVP296)&&InList(ToLower(AVP296),""LIST_6934_ELISA""))",RET:=0,"Elisa 6934: %request filter% if orig realm in RP LISTCACHE,let pass",*,epc.mnc005.mcc244.3gppnetwork.org,NA PoP,5334,10,REQUEST_FILTER,*,*
DAL,*,*,16777251,"(IsExist(#AVP283)&&InList(ToLower(AVP283),""LIST_6934_ELISA""))",RET:=0,"Elisa 6934: %request filter% if dest realm in RP LISTCACHE,let pass",*,*,NA PoP,5335,10,REQUEST_FILTER,*,epc.mnc005.mcc244.3gppnetwork.org
DAL,*,*,16777251,"(IsExist(#AVP296)&&InList(ToLower(AVP296),""LIST_6934_ELISA""))",RET:=0,"Elisa 6934: %request filter% if orig realm in RP LISTCACHE,let pass",*,epc.mnc021.mcc244.3gppnetwork.org,NA PoP,5336,10,REQUEST_FILTER,*,*
DAL,*,*,16777251,"(IsExist(#AVP283)&&InList(ToLower(AVP283),""LIST_6934_ELISA""))",RET:=0,"Elisa 6934: %request filter% if dest realm in RP LISTCACHE,let pass",*,*,NA PoP,5337,10,REQUEST_FILTER,*,epc.mnc021.mcc244.3gppnetwork.org
DAL,*,*,16777251,"(IsExist(#AVP296)&&InList(ToLower(AVP296),""LIST_6930_ELISA_EESTI_AS""))",RET:=0,"ELISA EESTI AS 6930: %request filter% if orig realm in RP LISTCACHE,let pass",*,epc.mnc002.mcc248.3gppnetwork.org,NA PoP,5338,10,REQUEST_FILTER,*,*
DAL,*,*,16777251,"(IsExist(#AVP283)&&InList(ToLower(AVP283),""LIST_6930_ELISA_EESTI_AS""))",RET:=0,"ELISA EESTI AS 6930: %request filter% if dest realm in RP LISTCACHE,let pass",*,*,NA PoP,5339,10,REQUEST_FILTER,*,epc.mnc002.mcc248.3gppnetwork.org
DAL,*,*,16777251,"(IsExist(#AVP296)&&InList(ToLower(AVP296),""LIST_7034_PRIMETEL_CYPRUS""))",RET:=0,"PrimeTel Cyprus 7034: %request filter% if orig realm in RP LISTCACHE,let pass",*,epc.mnc020.mcc280.3gppnetwork.org,NA PoP,5340,10,REQUEST_FILTER,*,*
DAL,*,*,16777251,"(IsExist(#AVP283)&&InList(ToLower(AVP283),""LIST_7034_PRIMETEL_CYPRUS""))",RET:=0,"PrimeTel Cyprus 7034: %request filter% if dest realm in RP LISTCACHE,let pass",*,*,NA PoP,5341,10,REQUEST_FILTER,*,epc.mnc020.mcc280.3gppnetwork.org
DAL,*,*,16777251,"(IsExist(#AVP296)&&InList(ToLower(AVP296),""LIST_6957_SIMINN_HF""))",RET:=0,"Siminn hf 6957: %request filter% if orig realm in RP LISTCACHE,let pass",*,epc.mnc001.mcc274.3gppnetwork.org,NA PoP,5344,10,REQUEST_FILTER,*,*
DAL,*,*,16777251,"(IsExist(#AVP283)&&InList(ToLower(AVP283),""LIST_6957_SIMINN_HF""))",RET:=0,"Siminn hf 6957: %request filter% if dest realm in RP LISTCACHE,let pass",*,*,NA PoP,5345,10,REQUEST_FILTER,*,epc.mnc001.mcc274.3gppnetwork.org
DAL,*,*,16777251,"(IsExist(#AVP296)&&InList(ToLower(AVP296),""LIST_7285_TELENOR_BULGARIA""))",RET:=0,"Telenor Bulgaria 7285: %request filter% if orig realm in RP LISTCACHE,let pass",*,epc.mnc005.mcc284.3gppnetwork.org,NA PoP,5346,10,REQUEST_FILTER,*,*
DAL,*,*,16777251,"(IsExist(#AVP283)&&InList(ToLower(AVP283),""LIST_7285_TELENOR_BULGARIA""))",RET:=0,"Telenor Bulgaria 7285: %request filter% if dest realm in RP LISTCACHE,let pass",*,*,NA PoP,5347,10,REQUEST_FILTER,*,epc.mnc005.mcc284.3gppnetwork.org
DAL,*,*,16777251,"(IsExist(#AVP296)&&InList(ToLower(AVP296),""LIST_6920_TELENOR_DENMARK""))",RET:=0,"Telenor Denmark 6920: %request filter% if orig realm in RP LISTCACHE,let pass",*,epc.mnc002.mcc238.3gppnetwork.org,NA PoP,5348,10,REQUEST_FILTER,*,*
DAL,*,*,16777251,"(IsExist(#AVP283)&&InList(ToLower(AVP283),""LIST_6920_TELENOR_DENMARK""))",RET:=0,"Telenor Denmark 6920: %request filter% if dest realm in RP LISTCACHE,let pass",*,*,NA PoP,5349,10,REQUEST_FILTER,*,epc.mnc002.mcc238.3gppnetwork.org
DAL,*,*,16777251,"(IsExist(#AVP296)&&InList(ToLower(AVP296),""LIST_6871_TELENOR_HUNGARY""))",RET:=0,"Telenor Hungary 6871: %request filter% if orig realm in RP LISTCACHE,let pass",*,epc.mnc001.mcc216.3gppnetwork.org,NA PoP,5351,10,REQUEST_FILTER,*,*
DAL,*,*,16777251,"(IsExist(#AVP283)&&InList(ToLower(AVP283),""LIST_6871_TELENOR_HUNGARY""))",RET:=0,"Telenor Hungary 6871: %request filter% if dest realm in RP LISTCACHE,let pass",*,*,NA PoP,5352,10,REQUEST_FILTER,*,epc.mnc001.mcc216.3gppnetwork.org
DAL,*,*,16777251,"(IsExist(#AVP296)&&InList(ToLower(AVP296),""LIST_6968_TELENOR_MONTENEGRO""))",RET:=0,"Telenor Montenegro 6968: %request filter% if orig realm in RP LISTCACHE,let pass",*,epc.mnc001.mcc297.3gppnetwork.org,NA PoP,5353,10,REQUEST_FILTER,*,*
DAL,*,*,16777251,"(IsExist(#AVP283)&&InList(ToLower(AVP283),""LIST_6968_TELENOR_MONTENEGRO""))",RET:=0,"Telenor Montenegro 6968: %request filter% if dest realm in RP LISTCACHE,let pass",*,*,NA PoP,5354,10,REQUEST_FILTER,*,epc.mnc001.mcc297.3gppnetwork.org
DAL,*,*,16777251,"(IsExist(#AVP296)&&InList(ToLower(AVP296),""LIST_6567_TELENOR_NORWAY""))",RET:=0,"Telenor Norway 6567: %request filter% if orig realm in RP LISTCACHE,let pass",*,epc.mnc001.mcc242.3gppnetwork.org,NA PoP,5355,10,REQUEST_FILTER,*,*
DAL,*,*,16777251,"(IsExist(#AVP283)&&InList(ToLower(AVP283),""LIST_6567_TELENOR_NORWAY""))",RET:=0,"Telenor Norway 6567: %request filter% if dest realm in RP LISTCACHE,let pass",*,*,NA PoP,5356,10,REQUEST_FILTER,*,epc.mnc001.mcc242.3gppnetwork.org
DAL,*,*,16777251,"(IsExist(#AVP296)&&InList(ToLower(AVP296),""LIST_7074_TELENOR_SERBIA""))",RET:=0,"Telenor Serbia 7074: %request filter% if orig realm in RP LISTCACHE,let pass",*,epc.mnc001.mcc220.3gppnetwork.org,NA PoP,5357,10,REQUEST_FILTER,*,*
DAL,*,*,16777251,"(IsExist(#AVP283)&&InList(ToLower(AVP283),""LIST_7074_TELENOR_SERBIA""))",RET:=0,"Telenor Serbia 7074: %request filter% if dest realm in RP LISTCACHE,let pass",*,*,NA PoP,5358,10,REQUEST_FILTER,*,epc.mnc001.mcc220.3gppnetwork.org
DAL,*,*,16777251,"(IsExist(#AVP296)&&InList(ToLower(AVP296),""LIST_6959_TELENOR_SWEDEN""))",RET:=0,"Telenor Sweden 6959: %request filter% if orig realm in RP LISTCACHE,let pass",*,epc.mnc008.mcc240.3gppnetwork.org,NA PoP,5359,10,REQUEST_FILTER,*,*
DAL,*,*,16777251,"(IsExist(#AVP283)&&InList(ToLower(AVP283),""LIST_6959_TELENOR_SWEDEN""))",RET:=0,"Telenor Sweden 6959: %request filter% if dest realm in RP LISTCACHE,let pass",*,*,NA PoP,5360,10,REQUEST_FILTER,*,epc.mnc008.mcc240.3gppnetwork.org
DAL,*,*,16777251,"(IsExist(#AVP296)&&InList(ToLower(AVP296),""LIST_6959_TELENOR_SWEDEN""))",RET:=0,"Telenor Sweden 6959: %request filter% if orig realm in RP LISTCACHE,let pass",*,epc.mnc042.mcc240.3gppnetwork.org,NA PoP,5361,10,REQUEST_FILTER,*,*
DAL,*,*,16777251,"(IsExist(#AVP283)&&InList(ToLower(AVP283),""LIST_6959_TELENOR_SWEDEN""))",RET:=0,"Telenor Sweden 6959: %request filter% if dest realm in RP LISTCACHE,let pass",*,*,NA PoP,5362,10,REQUEST_FILTER,*,epc.mnc042.mcc240.3gppnetwork.org
DAL,*,*,16777251,1,"DEST_REALM:=""telenor.grx"";ALTERNATE_REALM:=""failover""",Decide Route from * to BTC Bulgaria ssid 7298,*,epc.mnc003.mcc284.3gppnetwork.org,NA PoP,4194,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""telenor.grx"";ALTERNATE_REALM:=""failover""",Decide Route from * to Cellcom Israel Ltd ssid 6816,*,epc.mnc002.mcc425.3gppnetwork.org,NA PoP,4223,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""telenor.grx"";ALTERNATE_REALM:=""failover""",Decide Route from * to DiGi ssid 7045,*,epc.mnc016.mcc502.3gppnetwork.org,NA PoP,4169,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""telenor.grx"";ALTERNATE_REALM:=""failover""",Decide Route from * to dtac TriNet ssid 6867,*,epc.mnc005.mcc520.3gppnetwork.org,NA PoP,4262,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""telenor.grx"";ALTERNATE_REALM:=""failover""",Decide Route from VzW to PrimeTel Cyprus ssid 7034,*,epc.mnc020.mcc280.3gppnetwork.org,NA PoP,4188,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""telenor.grx"";ALTERNATE_REALM:=""failover""",Decide Route from * to Siminn hf ssid 6957,*,epc.mnc001.mcc274.3gppnetwork.org,NA PoP,4219,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""telenor.grx"";ALTERNATE_REALM:=""failover""",Decide Route from * to Telenor Bulgaria ssid 7285,*,epc.mnc005.mcc284.3gppnetwork.org,NA PoP,4351,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""telenor.grx"";ALTERNATE_REALM:=""failover""",Decide Route from * to Telenor Denmark ssid 6920,*,epc.mnc002.mcc238.3gppnetwork.org,NA PoP,4106,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""telenor.grx"";ALTERNATE_REALM:=""failover""",Decide Route from * to Telenor Hungary ssid 6871,*,epc.mnc001.mcc216.3gppnetwork.org,NA PoP,4179,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""telenor.grx"";ALTERNATE_REALM:=""failover""",Decide Route from * to Telenor Montenegro ssid 6968,*,epc.mnc001.mcc297.3gppnetwork.org,NA PoP,4090,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""telenor.grx"";ALTERNATE_REALM:=""failover""",Decide Route from * to Telenor Norway ssid 6567,*,epc.mnc001.mcc242.3gppnetwork.org,NA PoP,4176,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""telenor.grx"";ALTERNATE_REALM:=""failover""",Decide Route from * to Telenor Serbia ssid 7074,*,epc.mnc001.mcc220.3gppnetwork.org,NA PoP,4075,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""telenor.grx"";ALTERNATE_REALM:=""failover""",Decide Route from * to Telenor Sweden ssid 6959,*,epc.mnc008.mcc240.3gppnetwork.org,NA PoP,4191,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""telenor.grx"";ALTERNATE_REALM:=""failover""",Decide Route from * to Telenor Sweden ssid 6959,*,epc.mnc042.mcc240.3gppnetwork.org,NA PoP,4192,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,"(IsExist(#AVP296)&&InList(ToLower(AVP296),""LIST_7465_AZERCELL""))",RET:=0,"Azercell 7465: %request filter% if orig realm in RP LISTCACHE,let pass",*,epc.mnc001.mcc400.3gppnetwork.org,NA PoP,5364,10,REQUEST_FILTER,*,*
DAL,*,*,16777251,"(IsExist(#AVP283)&&InList(ToLower(AVP283),""LIST_7465_AZERCELL""))",RET:=0,"Azercell 7465: %request filter% if dest realm in RP LISTCACHE,let pass",*,*,NA PoP,5365,10,REQUEST_FILTER,*,epc.mnc001.mcc400.3gppnetwork.org
DAL,*,*,16777251,1,"DEST_REALM:=""signal.teliasonera.ipxnetwork.org"";ALTERNATE_REALM:=""failover""",Decide Route from * to Azercell ssid 7465,*,epc.mnc001.mcc400.3gppnetwork.org,NA PoP,4746,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""dra.bics.3gppnetwork.org"";ALTERNATE_REALM:=""failover""",Decide Route from Bell-MO (epc.mnc610.mcc302.3gppnetwork.org) to COSMOTE Mobile Telecommunications ssid 6897,*,epc.mnc001.mcc202.3gppnetwork.org,NA PoP,5369,9,DECIDE_ROUTE,*,epc.mnc610.mcc302.3gppnetwork.org
DAL,*,*,16777251,1,"DEST_REALM:=""dea.ipx.oteglobe.3gppnetwork.org"";ALTERNATE_REALM:=""failover""",Decide Route from * to COSMOTE Mobile Telecommunications ssid 6897,*,epc.mnc001.mcc202.3gppnetwork.org,NA PoP,4018,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,"(IsExist(#AVP296)&&InList(ToLower(AVP296),""LIST_7467_SPEEDNET""))",RET:=0,"Speednet 7467: %request filter% if orig realm in RP LISTCACHE,let pass",*,epc.mnc069.mcc702.3gppnetwork.org,NA PoP,5370,10,REQUEST_FILTER,*,*
DAL,*,*,16777251,"(IsExist(#AVP283)&&InList(ToLower(AVP283),""LIST_7467_SPEEDNET""))",RET:=0,"Speednet 7467: %request filter% if dest realm in RP LISTCACHE,let pass",*,*,NA PoP,5371,10,REQUEST_FILTER,*,epc.mnc069.mcc702.3gppnetwork.org
DAL,*,*,16777251,1,"DEST_REALM:=""epc.mnc069.mcc702.3gppnetwork.org"";ALTERNATE_REALM:=""failover""",Decide Route from * to Speednet ssid 7467,*,epc.mnc069.mcc702.3gppnetwork.org,NA PoP,5373,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""ams-a-frt-a"";ALTERNATE_REALM:=""failover""",Decide Route from * to Libertis Telecom ssid 7491,*,epc.mnc001.mcc628.3gppnetwork.org,NA PoP,5379,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,"(IsExist(#AVP296)&&InList(ToLower(AVP296),""LIST_6538_VERIZON_WIRELESS""))&&(GetCmdCode()==316)&&(AVP1032==1000)",EXP_RET:=5421,,*,epc.mnc480.mcc311.3gppnetwork.org.key2roam.comfone.com,NA PoP,5384,4,REQUEST_FILTER,*,*
