192.234.88.54,Globetouch-drasc1
192.234.88.39,Globetouch-drasc2
192.234.88.55,Globetouch-drasc2
200.73.99.178,tigo_bo_spsa
200.73.99.182,tigo_bo_spsa
200.164.158.236,Oi-Brazil-deacinrj.dea
200.164.158.252,Oi-Brazil-deacinrj.dea
200.164.158.228,Oi-Brazil-deaiparj.dea
200.164.158.244,Oi-Brazil-deaiparj.dea
200.85.0.204,hsssmig-tigo-sv
200.85.0.205,hsssmig-tigo-sv
200.85.0.206,usncima-tigo-sv
200.85.0.207,usncima-tigo-sv
200.85.0.202,hsscima-tigo-sv
200.85.0.203,hsscima-tigo-sv
200.40.8.74,antel_dramun1
200.40.8.78,antel_dramun1
200.40.8.10,antel_dramag1
200.40.8.14,antel_dramag1
198.140.31.254,wms.mme.ptl
198.140.31.253,wms.mme.msn
96.31.137.41,bluegrass_chi
96.31.137.42,bluegrass_chi
198.140.31.2,dcc_dea01
198.140.31.26,dcc_dea01
190.88.32.194,uts-cur-dea
190.88.32.202,uts-cur-dea
192.199.225.226,cel_one_az_hss01
192.199.225.234,cel_one_az_hss01
192.199.225.227,cel_one_az_hss02
192.199.225.235,cel_one_az_hss02
192.199.225.242,cel_one_az_mme01
192.199.225.246,cel_one_az_mme01
207.241.174.132,globecomm_gsidsr1
68.28.222.164,sprint_lenxks_dra_01
68.28.201.164,sprint_rstnva_dra_01
66.171.30.179,sagebrush_hss01
66.171.30.187,sagebrush_hss01
66.171.30.193,sagebrush_mme01
66.171.30.197,sagebrush_mme01
38.126.170.128,Newcore-Wireless-HSS
38.126.170.129,Newcore-Wireless-HSS
38.126.170.65,Newcore-Wireless-MME
38.126.170.66,Newcore-Wireless-MME
131.166.129.101,LIS-Life-CHI-001
131.166.129.102,LIS-Life-CHI-002
131.166.129.85,LIS-Life-DAL-001
131.166.129.86,LIS-Life-DAL-002
190.102.196.169,tigo-col-drabog3.bogc
190.102.196.170,tigo-col-drabog3.bogc
190.102.195.137,tigo-col-drabaq1.baq
190.102.195.138,tigo-col-drabaq1.baq
184.151.119.36,bell-untwwa-mme-01
184.151.119.164,bell-untwwa-hss-01
104.254.72.132,limitlessmobile_dsc
104.254.72.133,limitlessmobile_dsc
173.209.219.138,Tampa-Lab-DEA1
173.209.219.154,Tampa-Lab-DEA1
173.209.219.135,Tampa-Lab-DEA2
173.209.219.152,Tampa-Lab-DEA2
166.147.85.132,AT&T_Mobility-dea-alph-1
166.147.85.196,AT&T_Mobility-dea-alph-1
198.228.219.132,AT&T_Mobility-dea-cncr-1
198.228.219.196,AT&T_Mobility-dea-cncr-1
190.8.33.38,trilogy-sdohss1
190.8.33.39,trilogy-sdohss1
190.8.33.40,trilogy-stghss1
190.8.33.41,trilogy-stghss1
190.8.33.34,trilogy-sdomme1
190.8.33.35,trilogy-sdomme1
200.49.191.195,Tigo-GT-HSSFRJ
200.49.191.196,Tigo-GT-HSSFRJ
69.160.178.226,Commnet-Wireless-dra1-denver
200.49.191.193,Tigo-GT-HSSSCR
200.49.191.194,Tigo-GT-HSSSCR
200.49.191.197,Tigo-GT-MMESCR
200.49.191.199,Tigo-GT-MMEFRJ
200.49.191.201,Tigo-GT-MMEGV
200.85.84.153,CNT-DRAUIO01
200.85.84.157,CNT-DRAUIO01
200.85.84.161,CNT-DRAGYE01
200.85.84.165,CNT-DRAGYE01
192.199.225.204,cel_one_az_mme00
192.199.225.212,cel_one_az_mme00
192.199.225.86,cel_one_az_vihss01
192.199.225.94,cel_one_az_vihss01
108.60.227.93,vh-btc_hss
108.60.227.94,vh-btc_hss
108.60.227.91,btc_hss
108.60.227.92,btc_hss
108.60.227.89,btc_mme
108.60.227.90,btc_mme
65.198.208.78,btc_mme1
65.198.208.79,btc_mme1
74.115.196.14,WINDMobile-TORNKMME01-MME
74.115.196.18,WINDMobile-TORNKMME01-MME
74.115.198.14,WINDMobile-VNANKMME11-MME
74.115.198.18,WINDMobile-VNANKMME11-MME
74.115.196.26,WINDMobile-TORNKHSS01-HSS
74.115.196.154,WINDMobile-TORNKHSS01-HSS
74.115.196.27,WINDMobile-TORNKHSS02-HSS
74.115.196.155,WINDMobile-TORNKHSS02-HSS
74.115.198.26,WINDMobile-VANNKHSS11-HSS
74.115.198.154,WINDMobile-VANNKHSS11-HSS
74.115.198.27,WINDMobile-VANNKHSS12-HSS
74.115.198.155,WINDMobile-VANNKHSS12-HSS
74.115.196.21,WindMobile-Mobileum-1
74.115.196.23,WindMobile-Mobileum-1
74.115.196.161,WindMobile-Mobileum-2
74.115.196.163,WindMobile-Mobileum-2
