display_name,name,realm,remote_ip,remote_pip,attempt_connect,maxActive,disabled,peer_test_mode,peer_mtu,local_port_range_1,local_port_range_2,local_port_range_3,local_port_range_4,local_port_range_5,local_port_range_6,local_port_range_7,local_port_range_8,MaxInboundStreams,MaxOutboundStreams
Telus-pitfielddea-1,aaa://pqptfd.tsa7.dsr.epc.mnc220.mcc302.3gppnetwork.org;transport=sctp,epc.mnc220.mcc302.3gppnetwork.org,96.1.168.38,,false,1,false,false,1500,,,,,,,,,,
Telus-barlowdea-2,aaa://abbrlw.tsa8.dsr.epc.mnc220.mcc302.3gppnetwork.org;transport=sctp,epc.mnc220.mcc302.3gppnetwork.org,96.1.168.167,,false,1,false,false,1500,,,,,,,,,,
Telus-gilmoredea-2,aaa://bcglmr.tsa8.dsr.epc.mnc220.mcc302.3gppnetwork.org;transport=sctp,epc.mnc220.mcc302.3gppnetwork.org,96.1.168.231,,false,1,false,false,1500,,,,,,,,,,
Telus-hooddea-2,aaa://onhood.tsa8.dsr.epc.mnc220.mcc302.3gppnetwork.org;transport=sctp,epc.mnc220.mcc302.3gppnetwork.org,96.1.168.102,,false,1,false,false,1500,,,,,,,,,,
Telus-pitfielddea-2,aaa://pqptfd.tsa8.dsr.epc.mnc220.mcc302.3gppnetwork.org;transport=sctp,epc.mnc220.mcc302.3gppnetwork.org,96.1.168.39,,false,1,false,false,1500,,,,,,,,,,
Sasktel-dea-01.regn,aaa://dea-01.regn.epc.mnc780.mcc302.3gppnetwork.org;transport=sctp,epc.mnc780.mcc302.3gppnetwork.org,"207.47.181.76,142.165.233.76",,false,1,false,true,1500,,,,,,,,,,
Sasktel-dea-01.sktn,aaa://dea-01.sktn.epc.mnc780.mcc302.3gppnetwork.org;transport=sctp,epc.mnc780.mcc302.3gppnetwork.org,"207.195.98.76,216.197.242.76",,false,1,false,true,1500,,,,,,,,,,
tmo_dal_mp15-dea,aaa://mp15.daldea01.dra.epc.mnc260.mcc310.3gppnetwork.org;transport=sctp,epc.mnc260.mcc310.3gppnetwork.org,"216.155.166.84,216.155.166.92",0,false,1,false,true,1500,3868,,,,,,,,,
tmo_dal_mp16-dea,aaa://mp16.daldea01.dra.epc.mnc260.mcc310.3gppnetwork.org;transport=sctp,epc.mnc260.mcc310.3gppnetwork.org,"216.155.166.85,216.155.166.93",0,false,1,false,true,1500,3868,,,,,,,,,
tmo_elg_mp15-dea,aaa://mp15.elgdea01.dra.epc.mnc260.mcc310.3gppnetwork.org;transport=sctp,epc.mnc260.mcc310.3gppnetwork.org,"216.155.166.116,216.155.166.124",0,false,1,false,true,1500,3868,,,,,,,,,
tmo_elg_mp16-dea,aaa://mp16.elgdea01.dra.epc.mnc260.mcc310.3gppnetwork.org;transport=sctp,epc.mnc260.mcc310.3gppnetwork.org,"216.155.166.117,216.155.166.125",0,false,1,false,true,1500,3868,,,,,,,,,
tmo_nvl_mp15-dea,aaa://mp15.nvldea01.dra.epc.mnc260.mcc310.3gppnetwork.org;transport=sctp,epc.mnc260.mcc310.3gppnetwork.org,"216.155.166.100,216.155.166.108",0,false,1,false,true,1500,3868,,,,,,,,,
tmo_nvl_mp16-dea,aaa://mp16.nvldea01.dra.epc.mnc260.mcc310.3gppnetwork.org;transport=sctp,epc.mnc260.mcc310.3gppnetwork.org,"216.155.166.101,216.155.166.109",0,false,1,false,true,1500,3868,,,,,,,,,
